id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_1254,https://vietnamnet.vn/truong-dh-cong-nghe-dhqghn-them-2-to-hop-xet-tuyen-moi-nam-2025-co-mon-tin-2413655.html,Trường ĐH Công nghệ - ĐHQGHN thêm 2 tổ hợp xét tuyển mới năm 2025 có môn Tin,"Trường ĐH Công nghệ - ĐH Quốc gia Hà Nội vừa thông tin tuyển sinh đại học năm 2025, theo đó có thêm 2 tổ hợp xét tuyển mới là X26 (Toán, Tiếng Anh, Tin) và X06 (Toán, Lý, Tin).",Giáo dục & Học đường,2025-06-21T16:16:00+07:00,VietNamNet,data/images/article_1254_image.png,non-clickbait
article_2723,https://baomoi.com/evnhcmc-duoc-vinh-danh-top-cong-nghiep-4-0-viet-nam-2025-c52574937.epi,EVNHCMC được vinh danh Top Công nghiệp 4.0 Việt Nam 2025 - Báo Công Thương,"EVNHCMC được vinh danh tại Top Công nghiệp 4.0 Việt Nam 2025, ghi dấu ấn với những đột phá trong chuyển đổi số và nâng cao chất lượng dịch vụ.",Công nghệ & Khoa học,2025-06-23T09:20:00.000Z,Báo Mới,data/images/article_2723_image.png,non-clickbait
article_1275,https://www.saostar.vn/dien-anh/10-sieu-pham-k-drama-da-bat-den-xanh-cho-mua-tiep-theo-202506210720365742.html,10 siêu phẩm K‑Drama đã 'bật đèn xanh' cho mùa tiếp theo,"10 bộ K‑Drama đã chính thức được các đài truyền hình và nền tảng lớn ""chốt đơn"" mùa mới, cùng thời gian dự kiến và những lý do không thể bỏ qua.",Giải trí & Showbiz,2025-06-21T07:20:37.337+07:00,SaoStar,data/images/article_1275_image.png,clickbait
article_2697,https://www.24h.com.vn/thoi-trang/hay-thu-suc-minh-voi-xu-huong-ke-vien-moi-mau-nau-c78a1530161.html,Hãy thử sức mình với xu hướng kẻ viền môi màu nâu,Lấy cảm hứng từ những người nổi tiếng có lịch sử lâu đời về bút kẻ môi màu nâu này.,Other,2024-06-30T23:47:58+07:00,24h,data/images/article_2697_image.png,non-clickbait
article_2136,https://www.saostar.vn/sao-hoc-duong/hoc-sinh-viet-nam-dat-thanh-tich-cao-nhat-tu-truoc-den-nay-tai-eu-ph-o-202506181029470554.html,Học sinh Việt Nam đạt thành tích cao nhất từ trước đến nay tại Olympic Vật lý châu Âu,"Hai học sinh Việt Nam đã xuất sắc giành Huy chương Vàng tại Olympic Vật lý châu Âu (EuPhO) 2025, đánh dấu thành tích tốt nhất của đội tuyển quốc gia kể từ khi t",Giáo dục & Học đường,2025-06-18T10:29:47.362+07:00,SaoStar,data/images/article_2136_image.png,non-clickbait
article_3223,https://www.24h.com.vn/giai-tri/phim-viet-bi-choc-thung-luoi-tren-san-nha-c731a1673126.html,Phim Việt bị chọc thủng lưới trên sân nhà,"TPO - Ba bộ phim Việt đang chiếu rạp gồm “Trạng Quỳnh“, “Dế Mèn“ và “Dưới đáy hồ“ hoàn toàn thất thế trước tác phẩm quốc tế. Tuần này, thêm bộ phim kinh dị Việt ra rạp là “Út Lan: Oán linh giữ của“. Tuy nhiên, thành tích không khả quan của “Dưới đáy hồ“ cho thấy phim kinh dị giảm sức hút so với đầu năm.",Giải trí & Showbiz,2025-06-21T14:47:00+07:00,24h,data/images/article_3223_image.png,clickbait
article_1430,https://tuoitre.vn/tin-tuc-gia-xe-volkswagen-viloran-teramont-x-nguoc-dong-tang-gia-toi-110-trieu-dong-20250622084124157.htm,"Tin tức giá xe: Volkswagen Viloran, Teramont X 'ngược dòng' tăng giá tới 110 triệu đồng","Volkswagen Viloran và Teramont X phiên bản sản xuất năm 2025 có giá mới, trang bị giữ nguyên.",Xe & Vận tải,2025-06-22T14:14:14+07:00,Tuổi Trẻ,data/images/article_1430_image.png,non-clickbait
article_0472,https://www.24h.com.vn/tin-tuc-quoc-te/hdba-hop-khan-vu-my-tan-cong-iran-nga-trung-quoc-pakistan-trinh-du-thao-nghi-quyet-ngung-ban-c415a1674954.html,"HĐBA họp khẩn vụ Mỹ tấn công Iran, Nga-Trung Quốc-Pakistan trình dự thảo nghị quyết ngừng bắn",Hội đồng Bảo an Liên Hợp Quốc đã họp khẩn bàn vụ Mỹ tấn công các cơ sở hạt nhân của Iran.,Quốc tế,2025-06-23T08:32:00+07:00,24h,data/images/article_0472_image.png,non-clickbait
article_2576,https://thanhnien.vn/nu-hoang-wushu-thuy-hien-toi-dap-tat-uoc-mo-ca-hat-cua-con-khi-ly-hon-tu-dua-185250618102412503.htm,‘Nữ hoàng wushu’ Thúy Hiền: Tôi dập tắt ước mơ ca hát của con khi ly hôn Tú Dưa,"Ca sĩ LEXXY, con gái cựu vận động viên Wushu Thúy Hiền và nhạc sĩ Tú Dưa vừa có màn debut với ca khúc đầu tay mang tên Bật đèn xanh. Tại sự kiện, 'chị đẹp' Thúy Hiền thừa nhận về quãng thời gian từng dập tắt ước mơ âm nhạc của con gái khi đổ vỡ hôn nhân.",Giải trí & Showbiz,2025-06-18T11:11:00+07:00,Thanh Niên,data/images/article_2576_image.png,clickbait
article_0136,https://vietnamnet.vn/bi-thu-ba-ria-vung-tau-noi-loi-gan-ruot-truoc-thoi-khac-sap-nhap-voi-tphcm-2413386.html,Bí thư Bà Rịa - Vũng Tàu nói lời 'gan ruột' trước thời khắc sáp nhập với TPHCM,"Bí thư Bà Rịa - Vũng Tàu đề nghị trong thời gian 10 ngày trước khi sáp nhập với TPHCM, người đứng đầu các cấp ủy Đảng dành toàn bộ thời gian, sự quan tâm hướng về cơ sở cấp xã mới và hãy gạt bỏ những băn khoăn, suy nghĩ riêng tư.",Chính trị & An ninh,2025-06-20T15:19:00+07:00,VietNamNet,data/images/article_0136_image.png,non-clickbait
article_3445,https://www.24h.com.vn/xe-may-xe-dap/kawasaki-z400rs-ham-nong-thi-truong-voi-loat-thong-tin-bat-ngo-c748a1673383.html,"Kawasaki Z400RS ""hâm nóng"" thị trường với loạt thông tin bất ngờ!",Các thông tin mới nhất cho thấy Kawasaki có lẽ sẽ sớm trình làng một phiên bản động cơ dung tích nhỏ của dòng classic.,Xe & Vận tải,2025-06-18T06:00:00+07:00,24h,data/images/article_3445_image.png,clickbait
article_0294,https://vnexpress.net/viet-nam-keu-goi-cac-ben-cham-dut-hanh-dong-quan-su-o-trung-dong-4904822.html,Việt Nam kêu gọi các bên chấm dứt hành động quân sự ở Trung Đông,"Việt Nam bày tỏ quan ngại sâu sắc về xung đột leo thang ở Trung Đông, kêu gọi các bên chấm dứt hành động quân sự, sau khi Mỹ tập kích cơ sở hạt nhân Iran.",Quốc tế,2025-06-22T21:59:00+07:00,VnExpress,data/images/article_0294_image.png,non-clickbait
article_2996,https://baomoi.com/ai-la-nguoi-nuoi-ca-cau-do-huyen-thoai-cua-einstein-chi-co-2-dan-so-du-thong-minh-de-giai-duoc-con-ban-thi-sao-c52569071.epi,"Ai là người nuôi cá: Câu đố huyền thoại của Einstein chỉ có 2% dân số đủ thông minh để giải được, còn bạn thì sao? - Chuyên trang Gia Đình & Xã Hội - Báo Sức khỏe & Đời sống","Khi mới 19 tuổi, nhà bác học Albert Einstein đã đưa ra một câu đố và quả quyết rằng chỉ có nhiều nhất 2% dân số trên thế giới giải được bài toán này.",Công nghệ & Khoa học,2025-06-23T00:46:00.000Z,Báo Mới,data/images/article_2996_image.png,clickbait
article_2712,https://baomoi.com/uu-dai-danh-cho-ho-kinh-doanh-tieu-thuong-su-dung-loa-tingting-pvcombank-c52570669.epi,"Ưu đãi dành cho hộ kinh doanh, tiểu thương sử dụng Loa TingTing PVcomBank - Báo VietnamNet","Từ 9/6, Ngân hàng TMCP Đại Chúng Việt Nam (PVcomBank) triển khai cung cấp giải pháp Loa thông báo biến động số dư bằng giọng nói, tích hợp nhiều tiện ích vượt trội cùng chính sách khuyến mại hấp dẫn.",Other,2025-06-23T03:45:00.000Z,Báo Mới,data/images/article_2712_image.png,non-clickbait
article_3237,https://baomoi.com/nhin-me-gia-me-man-di-hoi-thao-mua-hang-con-cai-danh-chap-nhan-ma-khong-the-can-thiep-c52574799.epi,"Nhìn mẹ già mê mẩn đi hội thảo mua hàng, con cái đành chấp nhận mà không thể can thiệp - Báo Văn hóa","Nhưng nói thế nào thì mẹ tôi cũng không nghe và khá đều đặn đi tham dự các hội thảo rồi bỏ hàng chục triệu mua hàng của họ, sau đó hỉ hả khi được tặng kèm một món hàng rẻ tiền.",Other,2025-06-23T10:45:00.000Z,Báo Mới,data/images/article_3237_image.png,non-clickbait
article_0867,https://vnexpress.net/vi-sao-can-lam-giau-uranium-de-san-xuat-bom-hat-nhan-4903013.html,Vì sao cần làm giàu uranium để sản xuất bom hạt nhân?,"Do chỉ có uranium-235 có thể hỗ trợ phản ứng dây chuyền phân hạch, các nhà sản xuất vũ khí hạt nhân cần làm giàu uranium để tăng tỷ lệ đồng vị này.",Công nghệ & Khoa học,2025-06-19T00:00:00+07:00,VnExpress,data/images/article_0867_image.png,non-clickbait
article_0953,https://vietnamnet.vn/hlv-nam-dinh-noi-loi-xuc-dong-om-hon-vo-sap-cuoi-cuc-xinh-2413913.html,"HLV Nam Định nói lời xúc động, ôm hôn vợ sắp cưới cực xinh",HLV Vũ Hồng Việt cùng vợ sắp cưới và con trai ăn mừng Cúp vô địch V-League thứ 2 liên tiếp của CLB Thép Xanh Nam Định trên sân Thiên Trường tối 22/6.,Thể thao,"Chủ Nhật, 22/06/2025 - 20:38",VietNamNet,data/images/article_0953_image.png,clickbait
article_2179,https://baomoi.com/phuong-ly-dieu-nhi-khoe-anh-ben-g-dragon-c52573142.epi,"Phương Ly, Diệu Nhi khoe ảnh bên G-Dragon - Tạp chí Tri thức","Trên trang cá nhân, Diệu Nhi chia sẻ khoảnh khắc chụp cùng G-Dragon và dàn sao Việt gồm Rhyder, Phương Ly, Quang Hùng MasterD.",Other,2025-06-23T08:20:47.000Z,Báo Mới,data/images/article_2179_image.png,non-clickbait
article_1315,https://www.24h.com.vn/thi-truong-tieu-dung/ca-ngan-chai-nuoc-mam-bi-vut-bo-trong-bui-ram-o-quang-nam-c52a1674319.html,Cả ngàn chai nước mắm bị vứt bỏ trong bụi rậm ở Quảng Nam,"Trong đêm tối, người dân ở tỉnh Quảng Nam bất ngờ phát hiện số lượng lớn chai lọ chứa chất lỏng, trên chai có các dòng chữ ghi là nước mắm, nước chấm.",Kinh doanh & Kinh tế,2025-06-20T14:21:36+07:00,24h,data/images/article_1315_image.png,non-clickbait
article_2817,https://tuoitre.vn/my-se-kiem-tra-toan-dien-va-ky-luong-mang-xa-hoi-khi-cap-visa-cho-sinh-vien-quoc-te-20250619143419517.htm,Mỹ sẽ kiểm tra toàn diện và kỹ lưỡng mạng xã hội khi cấp visa cho sinh viên quốc tế,"Sau thời gian tạm dừng, ngày 19-6 Mỹ mở lại chương trình cấp visa cho du học sinh quốc tế, đồng thời tuyên bố sẽ siết chặt kiểm tra mạng xã hội của ứng viên.",Quốc tế,2025-06-19T15:37:06+07:00,Tuổi Trẻ,data/images/article_2817_image.png,non-clickbait
article_0356,https://thanhnien.vn/bo-cong-an-tim-bi-hai-vu-lua-dao-nup-bong-qua-tang-y-te-18525062310444607.htm,Bộ Công an tìm bị hại vụ lừa đảo núp bóng quà tặng y tế,"Bộ Công an thông báo tìm bị hại liên quan đường dây giả mạo nhân viên của các bệnh viện dinh dưỡng, trung tâm y tế, trung tâm tiêm chủng… lừa đảo đóng phí để nhận quà tặng yến sào, ghế massage.",Tin tức tổng hợp,2025-06-23T11:00:00+07:00,Thanh Niên,data/images/article_0356_image.png,non-clickbait
article_1179,https://tuoitre.vn/noi-kho-dat-mat-khau-phuc-tap-xong-quen-luon-20250619165236349.htm,Nỗi khổ đặt mật khẩu phức tạp xong... quên luôn,"Ứng dụng này thì bắt chữ hoa, nền tảng kia lại cần ký tự đặc biệt. Mỗi nơi một kiểu, người dùng quay cuồng với hàng chục mật khẩu khó nhớ.",Công nghệ & Khoa học,2025-06-21T10:32:00+07:00,Tuổi Trẻ,data/images/article_1179_image.png,clickbait
article_0102,https://thanhnien.vn/van-hanh-hai-he-thong-giam-sat-tiep-nhan-kien-nghi-thuc-hien-nghi-quyet-57-185250521002149408.htm,"Vận hành hai hệ thống giám sát, tiếp nhận kiến nghị thực hiện Nghị quyết 57","Ngày 20.5, Văn phòng T.Ư Đảng chính thức vận hành Hệ thống thông tin giám sát và Hệ thống tiếp nhận, xử lý phản ánh, kiến nghị, sáng kiến, giải pháp thực hiện Nghị quyết 57 của Bộ Chính trị về đột phá phát triển khoa học, công nghệ, đổi mới sáng tạo và chuyển đổi số quốc gia (Nghị quyết 57).",Other,2025-05-21T07:05:00+07:00,Thanh Niên,data/images/article_0102_image.png,non-clickbait
article_3170,https://www.24h.com.vn/giai-tri/ga-trai-dep-nhung-deu-so-huu-chieu-cao-an-tuong-co-vo-la-a-hau-c731a1672698.html,"Gã trai ""đẹp nhưng đểu"", sở hữu chiều cao ấn tượng, có vợ là Á hậu","Trong “Dịu dàng màu nắng“ dù chỉ là vai diễn phụ, song nam diễn viên Bình An cũng gây chú ý với khán giả và là một mắt xích quan trọng.",Giải trí & Showbiz,2025-06-23T05:01:00+07:00,24h,data/images/article_3170_image.png,clickbait
article_1794,https://thanhnien.vn/diem-thi-lop-10-cua-tphcm-mon-ngu-van-co-2-thi-sinh-dat-95-diem-185250622221140581.htm,"Điểm thi lớp 10 của TP.HCM: Môn ngữ văn có 2 thí sinh đạt 9,5 điểm","Trong số 76.154 thí sinh TP.HCM thi lớp 10, có 2 thí sinh đạt 9,5 điểm, mức điểm cao nhất của môn ngữ văn. Môn thi này cũng ghi nhận 11.375 thí sinh có điểm dưới trung bình.",Giáo dục & Học đường,2025-06-23T08:07:00+07:00,Thanh Niên,data/images/article_1794_image.png,non-clickbait
article_3521,https://tuoitre.vn/dang-ky-trai-he-quan-doi-gia-tren-mang-mot-phu-huynh-bi-lua-2-7-ti-dong-20250622112819719.htm,"Đăng ký 'trại hè quân đội' giả trên mạng, một phụ huynh bị lừa 2,7 tỉ đồng","Đăng ký cho con tham gia chương trình ""Trại hè quân đội"" được quảng cáo trên mạng xã hội Facebook, một phụ huynh bị lừa đảo 2,7 tỉ đồng.",Chính trị & An ninh,2025-06-22T13:44:12+07:00,Tuổi Trẻ,data/images/article_3521_image.png,clickbait
article_3424,https://vietnamnet.vn/bai-bien-trong-xanh-cach-ha-noi-4-gio-lai-xe-hap-dan-du-khach-thich-su-moc-mac-2411248.html,"Bãi biển trong xanh cách Hà Nội 4 giờ lái xe, hấp dẫn du khách thích sự mộc mạc","Không nổi tiếng như Sầm Sơn (Thanh Hóa), Cửa Lò (Nghệ An), biển Quỳnh (Nghệ An) còn hoang sơ, hấp dẫn những du khách thích sự yên bình, mộc mạc, không khí trong lành.",Du lịch & Ẩm thực,2025-06-17T15:12:00+07:00,VietNamNet,data/images/article_3424_image.png,non-clickbait
article_2151,https://www.24h.com.vn/cong-nghe-thong-tin/zalo-tung-ban-cap-nhat-thang-6-bo-sung-2-tinh-nang-moi-c55a1671861.html,"Zalo tung bản cập nhật tháng 6, bổ sung 2 tính năng mới","Trong bản cập nhật vừa ra mắt tháng 6, Zalo đã nâng cấp tính năng dịch AI và cho phép đồng bộ cỡ chữ Zalo với cỡ chữ thiết bị.",Công nghệ & Khoa học,2025-06-11T15:00:00+07:00,24h,data/images/article_2151_image.png,non-clickbait
article_2329,https://thanhnien.vn/phu-quoc-can-huong-toi-thu-hut-khach-du-lich-trung-luu-chi-tieu-nhieu-1851521991.htm,"Phú Quốc cần hướng tới thu hút khách du lịch trung lưu, chi tiêu nhiều","Phú Quốc cần được định vị trở thành thành phố đảo động lực, là điểm cuối hoàn thiện hành lang liên kết xuyên vùng ở phía nam. Đó là đề xuất táo bạo của tác giả Lê Hồng Xương để Phú Quốc có thể thu hút những khách du lịch nước ngoài giàu có.",Other,2022-11-16T10:46:21+07:00,Thanh Niên,data/images/article_2329_image.png,non-clickbait
article_2114,https://www.saostar.vn/sao-hoc-duong/3-cau-cua-mieng-cua-con-ma-phu-huynh-phai-dac-biet-chu-y-202506212207058804.html,3 câu cửa miệng của con mà phụ huynh phải đặc biệt chú ý,Con bạn có chỉ số EQ cao hay không còn phụ thuộc vào cách dạy dỗ của cha mẹ. Dưới đây là 3 câu cửa miệng của con phụ huynh cần lưu ý.,Giáo dục & Học đường,2025-06-21T22:07:06.201+07:00,SaoStar,data/images/article_2114_image.png,clickbait
article_2787,https://vnexpress.net/meo-luoc-khoai-lang-it-nguoi-biet-4903327.html,Mẹo luộc khoai lang ít người biết,"Khoai luộc là món ăn bình dân nhưng để luộc được mẻ khoai ngọt bùi, không sượng, không nứt vỏ thì không phải ai cũng làm được.",Other,2025-06-20T16:00:00+07:00,VnExpress,data/images/article_2787_image.png,clickbait
article_2555,https://tuoitre.vn/co-dong-vien-viet-nam-tren-khan-dai-jalan-besar-20241226192518649.htm,Cổ động viên Việt Nam trên khán đài Jalan Besar,"Dù có khá ít trên khán đài Jalan Besar nhưng cổ động viên Việt Nam vẫn rất cuồng nhiệt, sẵn sàng 'tiếp lửa' cho Các chiến binh sao vàng trước chủ nhà Singapore ở bán kết ASEAN Cup 2024.",Thể thao,2024-12-26T19:40:52+07:00,Tuổi Trẻ,data/images/article_2555_image.png,non-clickbait
article_2802,https://tuoitre.vn/tp-hcm-cong-bo-diem-chuan-lop-10-chuyen-va-tich-hop-20250622230649728.htm,TP.HCM công bố điểm chuẩn lớp 10 chuyên và tích hợp,"Ngày 23-6, Sở Giáo dục và Đào tạo TP.HCM đã công bố điểm chuẩn vào lớp 10 chuyên và lớp 10 tích hợp năm 2025.",Giáo dục & Học đường,2025-06-23T10:40:52+07:00,Tuổi Trẻ,data/images/article_2802_image.png,non-clickbait
