id,url,title,lead_paragraph,category,publish_datetime,source,thumbnail_url,label
article_3116,https://thanhnien.vn/nhung-loi-ich-cua-cong-usb-tren-o-to-185250618160116596.htm,Những lợi ích của cổng USB trên ô tô,"Cổng USB trên ô tô đã trở thành một phần không thể thiếu, không chỉ là một tiện ích mà còn là một yếu tố quan trọng nhằm nâng cao trải nghiệm lái xe.",Other,2025-06-21T15:46:00+07:00,Thanh Niên,data/images/article_3116_image.png,clickbait
article_2861,https://thanhnien.vn/dang-buon-2-cuu-vuong-v-league-chat-vat-dua-tru-hang-cung-thoat-hiem-duoc-khong-185250621122951418.htm,Đáng buồn 2 cựu vương V-League chật vật đua trụ hạng: Cùng thoát hiểm được không?,"Cuộc đua trụ hạng V-League 2024 - 2025 vào lúc này là cuộc chiến tay ba giữa 3 đội bóng miền Trung: CLB Quảng Nam, CLB Đà Nẵng và CLB Bình Định. Đáng buồn, 2 đội bóng của xứ Quảng, đều là cựu vương, giờ lại cùng nhau lâm vào tình cảnh khó khăn.",Other,2025-06-21T12:53:00+07:00,Thanh Niên,data/images/article_2861_image.png,clickbait
article_2152,https://www.24h.com.vn/cong-nghe-thong-tin/cach-tai-phien-ban-ios-26-de-trai-nghiem-som-giao-dien-liquid-glass-c55a1671536.html,"Cách tải phiên bản iOS 26 để trải nghiệm sớm giao diện ""Liquid Glass""",iOS 26 đã chính thức trình làng và người dùng hứng thú có thể trải nghiệm sớm phiên bản “lột xác“ này.,Công nghệ & Khoa học,2025-06-11T10:21:00+07:00,24h,data/images/article_2152_image.png,non-clickbait
article_2303,https://thanhnien.vn/khanh-thanh-cong-trinh-ton-tao-di-tich-truong-day-lam-bao-huynh-thuc-khang-185240809073841837.htm,Khánh thành công trình tôn tạo di tích Trường dạy làm báo Huỳnh Thúc Kháng,"Sau gần 7 tháng thi công, công trình tu bổ, tôn tạo di tích Trường dạy làm báo Huỳnh Thúc Kháng đã được khánh thành, sẵn sàng đón khách tham quan. Di tích này sẽ là địa chỉ đỏ cho những người làm báo về nguồn, tìm hiểu lịch sử báo chí cách mạng Việt Nam.",Văn hóa & Nghệ thuật,2024-08-09T11:43:00+07:00,Thanh Niên,data/images/article_2303_image.png,non-clickbait
article_3463,https://www.24h.com.vn/o-to/nhung-suv-duoi-1-ty-duoc-nguoi-dung-viet-ngong-doi-c747a1674874.html,Những SUV dưới 1 tỷ được người dùng Việt ngóng đợi,Phân khúc SUV dưới 1 tỷ tại Việt Nam đang trở nên ngày càng cạnh tranh với sự gia nhập của nhiều mẫu xe mới đầy tiềm năng.,Xe & Vận tải,2025-06-23T18:00:00+07:00,24h,data/images/article_3463_image.png,non-clickbait
article_2687,https://www.24h.com.vn/thoi-trang/lo-lem-nhu-tieu-thu-quy-toc-o-paris-voi-set-do-hon-200-trieu-dong-c78a1674643.html,Lọ Lem như tiểu thư quý tộc ở Paris với set đồ hơn 200 triệu đồng,"Diện set đồ đen - trắng mang phong cách quý tộc ở Paris, Lọ Lem - con gái Quyền Linh - được khen như nữ chính phim ngôn tình.",Other,2025-06-22T13:00:00+07:00,24h,data/images/article_2687_image.png,clickbait
article_1847,https://vietnamnet.vn/kho-mua-nha-ha-noi-vo-chong-tre-cam-tien-ty-ve-que-tau-dat-dung-can-nha-dep-me-2412809.html,"Khó mua nhà Hà Nội, vợ chồng trẻ cầm tiền tỷ về quê tậu đất, dựng căn nhà đẹp mê","Thấy giá nhà ở Hà Nội liên tục tăng cao, vượt quá khả năng tài chính, vợ chồng anh Quý quyết định về Thanh Hóa, tận dụng mảnh đất bố mẹ cho và “tậu” thêm 1 lô kế bên để thiết kế không gian sống tiện nghi như mong muốn.",Sức khỏe & Đời sống,2025-06-20T05:30:00+07:00,VietNamNet,data/images/article_1847_image.png,clickbait
article_2346,https://vietnamnet.vn/ten-lua-mang-dau-dan-chum-iran-o-at-doi-vao-israel-khung-khiep-muc-nao-2413864.html,Tên lửa mang đầu đạn chùm Iran ồ ạt dội vào Israel khủng khiếp mức nào?,"Tên lửa đạn đạo mang đầu đạn chùm của Iran gây ra thách thức lớn cho hệ thống phòng thủ của Israel, đặc biệt trong giai đoạn cuối của quỹ đạo bay, khi đầu đạn tách ra ở độ cao lớn.",Công nghệ & Khoa học,"Chủ Nhật, 22/06/2025 - 15:19",VietNamNet,data/images/article_2346_image.png,clickbait
article_1914,https://www.24h.com.vn/the-thao/ma-minh-cam-dau-tu-ket-giai-bi-a-dua-19-ty-dong-5-set-kich-tinh-c101a1674825.html,"Mã Minh Cẩm đấu tứ kết giải bi-a đua 1,9 tỷ đồng: 5 set kịch tính","(Tin thể thao, tin bi-a) Mã Minh Cẩm đã tạo nên màn thư hùng 5 set đầy hấp dẫn với nhà vô địch người Tây Ban Nha David Zapata tại tứ kết PBA Championship 2025.",Thể thao,2025-06-22T16:02:00+07:00,24h,data/images/article_1914_image.png,non-clickbait
article_1342,https://baomoi.com/gia-ca-phe-hom-nay-23-6-du-bao-gia-tiep-tuc-giam-trong-tuan-nay-c52572805.epi,Giá cà phê hôm nay 23/6: Dự báo giá tiếp tục giảm trong tuần này - Tạp chí Công thương,"Dự báo trong tuần này, thị trường cà phê thế giới và nội địa có thể tiếp tục đối mặt với xu hướng giảm giá khi chưa xuất hiện các yếu tố hỗ trợ đủ mạnh để đảo chiều.",Other,2025-06-23T07:47:00.000Z,Báo Mới,data/images/article_1342_image.png,non-clickbait
article_1051,https://baomoi.com/xuyen-khong-o-ngoi-lang-nhieu-nha-tram-tuoi-co-vat-quy-cach-tphcm-110km-c52572499.epi,"'Xuyên không' ở ngôi làng nhiều nhà trăm tuổi, cổ vật quý, cách TPHCM 110km - Báo VietnamNet","Làng cổ Đông Hòa Hiệp thuộc xã Đông Hòa Hiệp, huyện Cái Bè, tỉnh Tiền Giang, cách trung tâm TP Mỹ Tho 46km, cách TPHCM khoảng 110km về phía Tây - Nam. Đây là điểm đến hấp dẫn nhiều du khách bởi những ngôi nhà trăm tuổi, có kiến trúc độc đáo.",Other,2025-06-23T07:00:00.000Z,Báo Mới,data/images/article_1051_image.png,non-clickbait
article_1873,https://www.saostar.vn/song-khoe/5-thoi-quen-nay-moi-toi-se-giup-phu-nu-tre-lau-202506090947220359.html,"Không cần tốn tiền triệu hay mỹ phẩm cao cấp, 5 thói quen này mỗi tối sẽ giúp phụ nữ trẻ lâu","Ai cũng muốn níu giữ tuổi xuân, nhưng không phải ai cũng biết rằng chìa khóa để trẻ lâu lại nằm ở những việc nhỏ, lặp đi lặp lại mỗi tối.",Sức khỏe & Đời sống,2025-06-09T09:47:22.283+07:00,SaoStar,data/images/article_1873_image.png,clickbait
article_0405,https://vietnamnet.vn/dieu-tra-vu-thanh-nien-loa-the-guc-chet-o-tphcm-2413933.html,Thanh niên tử vong trong tình trạng lõa thể ở TPHCM,"Nam thanh niên trong tình trạng loã thể chạy từ trong hẻm ra, kêu cứu thất thanh rồi gục chết.",Tin tức tổng hợp,"Chủ Nhật, 22/06/2025 - 22:37",VietNamNet,data/images/article_0405_image.png,non-clickbait
article_1988,https://vnexpress.net/doi-phuong-my-chi-bung-no-tai-em-xinh-say-hi-4904672.html,Đội Phương Mỹ Chi 'bùng nổ' tại Em xinh say hi,"Phương Mỹ Chi, Phương Ly, Pháo, Chi Xê diễn tiết mục ""Hề"" kết hợp giữa tuồng và âm nhạc hiện đại, được khán giả đón nhận.",Other,2025-06-22T12:00:00+07:00,VnExpress,data/images/article_1988_image.png,non-clickbait
article_0377,https://thanhnien.vn/lao-dong-theo-hop-dong-khong-chinh-thuc-phai-dong-bao-hiem-xa-hoi-tu-17-18525061917075301.htm,Lao động theo hợp đồng không chính thức phải đóng bảo hiểm xã hội từ 1.7?,"Từ 1.7, người làm việc theo hợp đồng không chính thức (không mang tên hợp đồng lao động) nhưng có nội dung thể hiện về việc làm có trả công, tiền lương và sự quản lý, điều hành, giám sát thì thuộc đối tượng phải tham gia bảo hiểm xã hội bắt buộc.",Tin tức tổng hợp,2025-06-21T09:16:00+07:00,Thanh Niên,data/images/article_0377_image.png,non-clickbait
article_2643,https://www.saostar.vn/cong-nghe/nha-sang-lap-tesla-danh-gia-grok-qua-nhieu-noi-dung-vo-dung-202506231522520994.html,Nhà sáng lập Tesla đánh giá Grok: Quá nhiều nội dung vô dụng,Nhà sáng lập Tesla cho biết sẽ đào tạo lại Grok AI vì mô hình này 'quá nhiều rác'.,Công nghệ & Khoa học,2025-06-23T15:22:52.672+07:00,SaoStar,data/images/article_2643_image.png,non-clickbait
article_2478,https://baomoi.com/khoi-to-vu-an-lien-quan-den-doi-tuong-dam-nguoi-thi-hanh-cong-vu-c52573187.epi,Khởi tố vụ án liên quan đến đối tượng đâm người thi hành công vụ - Báo Công Lý,"Liên quan đến vụ việc 1 cán bộ bảo vệ ANTT thị trấn Năm Căn (huyện Năm Căn, tỉnh Cà Mau) bị đâm trọng thương khi đang làm nhiệm vụ, Cơ quan CSĐT Công an tỉnh Cà Mau đã khởi tố vụ án giết người và chống người thi hành công vụ để điều tra.",Other,2025-06-23T08:29:00.000Z,Báo Mới,data/images/article_2478_image.png,non-clickbait
article_2227,https://vnexpress.net/bo-xuong-nguoi-trong-bon-nuoc-tren-mai-nha-4904829.html,Bộ xương người trong bồn nước trên mái nhà,"Đồng NaiTrong lúc sửa mái nhà, thợ hồ phát hiện bộ xương người bên trong liền trình báo cảnh sát.",Other,2025-06-22T22:28:00+07:00,VnExpress,data/images/article_2227_image.png,non-clickbait
article_3686,https://www.24h.com.vn/suc-khoe-doi-song/van-co-nhieu-quy-ong-khong-biet-nhung-dieu-nay-du-da-lam-tran-nhieu-lan-c62a1599304.html,"Vẫn có nhiều quý ông không biết những điều này dù đã ""lâm trận"" nhiều lần",Rất ít quý ông hiểu hết những điều này trước khi bước vào “cuộc yêu“. Còn bạn thì sao?,Sức khỏe & Đời sống,2024-09-03T19:03:36+07:00,24h,data/images/article_3686_image.png,clickbait
article_3725,https://www.24h.com.vn/suc-khoe-doi-song/bo-y-te-vao-cuoc-vu-nguoi-dan-ong-hanh-hung-nhan-vien-y-te-c62a1669379.html,Bộ Y tế vào cuộc vụ người đàn ông hành hung nhân viên y tế,"Tối 1/6, trên mạng xã hội xuất hiện clip dài khoảng 40 giây ghi lại cảnh một người đàn ông chồm qua quầy làm thủ tục, tấn công nhân viên y tế.",Sức khỏe & Đời sống,2025-06-02T12:11:00+07:00,24h,data/images/article_3725_image.png,non-clickbait
article_3600,https://baomoi.com/ha-noi-khoi-cong-xay-dung-cum-cong-nghiep-gan-1-000-ty-dong-c52575100.epi,Hà Nội khởi công xây dựng cụm công nghiệp gần 1.000 tỷ đồng - Báo Tiền Phong,"Cụm công nghiệp CN2 có diện tích hơn 50ha, với tổng mức đầu tư gần 1.000 tỷ đồng do Công ty TNHH Hạ tầng và Phát triển khu công nghiệp ASG làm chủ đầu tư tại xã Mai Đình (huyện Sóc Sơn).",Other,2025-06-23T10:59:00.000Z,Báo Mới,data/images/article_3600_image.png,non-clickbait
article_0593,https://vnexpress.net/chung-khoan-hom-nay-20-6-co-phieu-ca-tra-nguoc-dong-thi-truong-4904275.html,Cổ phiếu ngành cá tra ngược dòng thị trường,"Trong phiên chứng khoán giảm điểm, cổ phiếu của các doanh nghiệp xuất khẩu cá tra tăng tốt, có mã tím trần khi một số đơn vị được Mỹ miễn thuế.",Kinh doanh & Kinh tế,2025-06-20T16:17:00+07:00,VnExpress,data/images/article_0593_image.png,non-clickbait
article_1799,https://thanhnien.vn/tra-cuu-diem-thi-tren-thanh-nien-online-nhieu-thong-tin-tien-ich-cho-ban-doc-185250622170409893.htm,Tra cứu điểm thi trên Thanh Niên Online: Nhiều thông tin tiện ích cho bạn đọc,"Không chỉ đáp ứng nhu cầu tra cứu điểm thi lớp 6, lớp 10 và thi tốt nghiệp THPT nhanh, chính xác, khi truy cập vào trang tra cứu điểm thi năm 2025 trên Thanh Niên Online, phụ huynh và học sinh còn nhận được nhiều thông tin tiện ích khác.",Giáo dục & Học đường,2025-06-22T19:05:00+07:00,Thanh Niên,data/images/article_1799_image.png,non-clickbait
article_2727,https://baomoi.com/nghien-cuu-moi-he-lo-su-that-bat-ngo-ve-tuoi-tho-pin-xe-dien-c52573591.epi,Nghiên cứu mới hé lộ sự thật bất ngờ về tuổi thọ pin xe điện - Báo VietnamNet,"Theo một nghiên cứu mới, bộ pin xe điện có thể hoạt động lâu hơn đáng kể so với tuổi thọ trung bình của một chiếc xe chạy bằng động cơ đốt trong truyền thống.",Công nghệ & Khoa học,2025-06-23T08:52:00.000Z,Báo Mới,data/images/article_2727_image.png,clickbait
article_1336,https://baomoi.com/ngan-hang-nao-dang-cho-vay-mua-nha-lai-suat-thap-nhat-thang-6-c52572983.epi,Ngân hàng nào đang cho vay mua nhà lãi suất thấp nhất tháng 6? - Tạp chí Doanh Nhân VN,"Thời gian qua, nhiều ngân hàng triển khai các gói tín dụng cho vay mua nhà với lãi suất thấp, đặc biệt là các chương trình vay mua nhà với lãi suất ưu đãi dành cho người trẻ dưới 35 tuổi.",Other,2025-06-23T07:56:00.000Z,Báo Mới,data/images/article_1336_image.png,clickbait
article_3538,https://vietnamnet.vn/bao-vietnamnet-trao-hon-36-trieu-dong-toi-anh-tran-van-thuong-bi-liet-2411728.html,Báo VietNamNet trao hơn 36 triệu đồng tới anh Trần Văn Thương bị liệt,"Từng là trụ cột của gia đình, nhưng chỉ sau một thời gian lâm bệnh, anh Thương bị liệt và mất hoàn toàn khả năng lao động. Thời gian nằm viện kéo dài khiến kinh tế gia đình sa sút trầm trọng",Other,2025-06-18T08:30:00+07:00,VietNamNet,data/images/article_3538_image.png,non-clickbait
article_0771,https://baomoi.com/nhieu-hoat-dong-mung-cong-bo-hop-nhat-hai-duong-hai-phong-c52572527.epi,"Nhiều hoạt động mừng công bố hợp nhất Hải Dương, Hải Phòng - Báo Tri thức & Cuộc sống","Lễ công bố hợp nhất Hải Dương và Hải Phòng sẽ diễn ra lúc 8h00 ngày 30/6, với sự tham dự của khoảng 500 đại biểu Trung ương và địa phương.",Tin tức tổng hợp,2025-06-23T07:04:02.000Z,Báo Mới,data/images/article_0771_image.png,non-clickbait
article_0094,https://thanhnien.vn/bao-chi-dua-hoi-tho-cuoc-song-tam-nguyen-cua-cu-tri-den-voi-nghi-truong-185250615231716031.htm,"Báo chí đưa hơi thở cuộc sống, tâm nguyện của cử tri đến với nghị trường","'Báo chí thực sự đã đưa Quốc hội lại gần với cử tri và đưa hơi thở cuộc sống, tâm nguyện của cử tri đến với nghị trường', Chủ tịch Quốc hội Trần Thanh Mẫn nhấn mạnh.",Chính trị & An ninh,2025-06-16T06:00:00+07:00,Thanh Niên,data/images/article_0094_image.png,non-clickbait
article_0833,https://vnexpress.net/alexandr-wang-thien-tai-ai-khien-zuckerberg-dat-cuoc-14-ty-usd-4904108.html,Alexandr Wang - thiên tài AI khiến Zuckerberg đặt cược 14 tỷ USD,"CEO Meta Mark Zuckerberg chi 14,3 tỷ USD mua 49% cổ phần của startup Scale AI, nhưng mục tiêu chính được cho là chiêu mộ Alexandr Wang.",Công nghệ & Khoa học,2025-06-22T05:00:00+07:00,VnExpress,data/images/article_0833_image.png,non-clickbait
article_1540,https://www.saostar.vn/sao-sport/thu-mon-bui-tien-dung-quyet-thang-cong-phuong-202506230830179751.html,Thủ môn Bùi Tiến Dũng quyết thắng Công Phượng,Thủ môn Bùi Tiến Dũng khẳng định CLB Đà Nẵng đã sẵn sàng chạm trán Bình Phước - đội bóng của Công Phượng trong trận play-off,Thể thao,2025-06-23T08:33:18.222+07:00,SaoStar,data/images/article_1540_image.png,non-clickbait
article_0252,https://baomoi.com/jadon-sancho-dat-thoa-thuan-ca-nhan-voi-napoli-c52544410.epi,Jadon Sancho đạt thỏa thuận cá nhân với Napoli - Báo VietnamNet,"Sancho đã đồng ý các điều khoản cá nhân với nhà ĐKVĐ Serie A - Napoli, khi anh muốn chấm dứt cơn ác mộng ở Old Trafford.",Thể thao,2025-06-19T11:40:00.000Z,Báo Mới,data/images/article_0252_image.png,non-clickbait
article_2964,https://www.24h.com.vn/bi-quyet-lam-dep/11-nam-lam-dep-khong-on-ao-bi-quyet-khien-phu-nu-quay-lai-chance-kim-c673a1672129.html,11 năm làm đẹp không ồn ào – Bí quyết khiến phụ nữ quay lại Chance Kim,"Giữa rất nhiều nơi làm đẹp mọc lên mỗi năm, có một địa chỉ không chọn cách quảng cáo rầm rộ, không phô trương quá đà – nhưng khách vẫn âm thầm quay lại, thậm chí là quay lại lần 2, lần 3…",Other,2025-06-13T12:07:00+07:00,24h,data/images/article_2964_image.png,clickbait
article_2724,https://baomoi.com/vietnam-airlines-duoc-vinh-danh-tai-vinh-quang-viet-nam-2025-c52573585.epi,Vietnam Airlines được vinh danh tại Vinh quang Việt Nam 2025 - Báo VietnamPlus,"Với hơn 30 năm hình thành và phát triển, Vietnam Airlines không ngừng khẳng định vai trò là lực đẩy chiến lược trong ba trụ cột kinh tế số, kinh tế xanh và ngoại giao hàng không.",Công nghệ & Khoa học,2025-06-23T09:09:00.000Z,Báo Mới,data/images/article_2724_image.png,non-clickbait
article_3743,https://www.24h.com.vn/am-thuc/tom-ban-day-cho-nhung-co-4-con-nay-re-may-cung-dung-mua-doc-xong-nho-nhac-moi-nguoi-ngay-nhe-c460a1672794.html,"Tôm bán đầy chợ nhưng có 4 con này rẻ mấy cũng đừng mua, đọc xong nhớ nhắc mọi người ngay nhé!",Nếu thấy tôm có những dấu hiệu như thế này chị em đừng ham rẻ mà mua về nhé kẻo vừa không ngon lại có thể rước bệnh vào người.,Du lịch & Ẩm thực,2025-06-14T19:00:00+07:00,24h,data/images/article_3743_image.png,clickbait
